:ID,PKG_NAME,PAGE_RANK,:LABEL
nimble235,LLVM,1.8327262678346465,nimble
nimble236,nshout,1.8327262678346465,nimble
nimble237,nsu,1.8327262678346465,nimble
nimble238,nuuid,2.162263450021473,nimble
nimble239,fftw3,1.8327262678346465,nimble
nimble240,nrpl,1.8327262678346465,nimble
nimble241,geocoding,1.8327262678346465,nimble
nimble242,io-gles,1.8327262678346465,nimble
nimble243,io-egl,1.8327262678346465,nimble
nimble244,io-sixense,1.8327262678346465,nimble
nimble245,tnetstring,2.0082760432404574,nimble
nimble246,msgpack4nim,2.5421142952542044,nimble
nimble247,binaryheap,2.140047124334471,nimble
nimble248,stringinterpolation,2.0082760432404574,nimble
nimble249,libovr,1.8327262678346465,nimble
nimble250,delaunay,1.8366118691083846,nimble
nimble251,linenoise,1.8327262678346465,nimble
nimble252,struct,2.516880506509071,nimble
nimble253,uri2,1.8327262678346465,nimble
nimble254,hmac,2.5891404570256875,nimble
nimble255,mongrel2,1.8327262678346465,nimble
nimble256,shimsham,1.8327262678346465,nimble
nimble257,base32,2.371977816551957,nimble
nimble258,otp,1.8825733924853196,nimble
nimble259,q,2.0082760432404574,nimble
nimble260,bignum,2.1379259316227346,nimble
nimble261,rbtree,1.8366118691083846,nimble
nimble262,anybar,1.8327262678346465,nimble
nimble263,astar,1.8327262678346465,nimble
nimble264,lazy,1.8327262678346465,nimble
nimble265,asyncpythonfile,1.8327262678346465,nimble
nimble266,nimfuzz,1.8327262678346465,nimble
nimble267,linalg,1.8327262678346465,nimble
nimble268,sequester,1.8327262678346465,nimble
nimble269,options,1.8327262678346465,nimble
nimble270,oldwinapi,2.2375963557427414,nimble
nimble271,nimx,1.8327262678346465,nimble
nimble272,webview,1.9942427272599033,nimble
nimble273,memo,1.8366118691083846,nimble
nimble274,base62,1.8327262678346465,nimble
nimble275,telebot,1.9309184957501329,nimble
nimble276,tempfile,2.4705059328366383,nimble
nimble277,AstroNimy,1.8327262678346465,nimble
nimble278,patty,2.616428735882876,nimble
nimble279,einheit,2.1379259316227346,nimble
nimble280,plists,1.8636719349910065,nimble
nimble281,ncurses,1.9559360818140274,nimble
nimble282,nanovg,1.909911003450736,nimble
nimble283,pwd,1.8327262678346465,nimble
nimble284,spwd,1.8327262678346465,nimble
nimble285,grp,1.8327262678346465,nimble
nimble286,stopwatch,1.8327262678346465,nimble
nimble287,nimFinLib,1.8327262678346465,nimble
nimble288,libssh2,2.1379259316227346,nimble
nimble289,rethinkdb,1.8327262678346465,nimble
nimble290,dbus,2.3807808793142335,nimble
nimble291,lmdb,1.8327262678346465,nimble
nimble292,zip,2.8051445302966633,nimble
nimble293,csvtools,1.8327262678346465,nimble
nimble294,httpform,1.8327262678346465,nimble
nimble295,quadtree,1.8327262678346465,nimble
nimble296,expat,1.8327262678346465,nimble
nimble297,sphinx,1.8327262678346465,nimble
nimble298,sdl1,2.140047124334471,nimble
nimble299,graphics,1.8327262678346465,nimble
nimble300,libffi,1.8327262678346465,nimble
nimble301,libcurl,2.084029705763746,nimble
nimble302,perlin,1.8327262678346465,nimble
nimble303,pfring,1.8327262678346465,nimble
nimble304,xxtea,1.8327262678346465,nimble
