:ID,PKG_NAME,PAGE_RANK,:LABEL
conan340,fribidi,1.9487193601977995,conan
conan341,frozen,1.882289772118473,conan
conan342,frugally-deep,1.8057751528806132,conan
conan343,fruit,1.8057751528806132,conan
conan344,ftjam,1.8057751528806132,conan
conan345,ftxui,1.8057751528806132,conan
conan346,function2,2.110303164342459,conan
conan347,functionalplus,1.9280756146503557,conan
conan348,functions-framework-cpp,1.8057751528806132,conan
conan349,fusepp,1.8057751528806132,conan
conan350,fxdiv,2.1750324819261846,conan
conan351,g3log,1.8057751528806132,conan
conan352,gainput,1.8057751528806132,conan
conan353,gamenetworkingsockets,1.8057751528806132,conan
conan354,gamma,1.8057751528806132,conan
conan355,gcem,2.110303164342459,conan
conan356,gdal,1.882289772118473,conan
conan357,gdbm,1.8976826309956447,conan
conan358,gdcm,1.834275688305822,conan
conan359,gdk-pixbuf,1.8844820120497512,conan
conan360,gemmlowp,1.8452986068260901,conan
conan361,genie,1.8057751528806132,conan
conan362,geographiclib,1.8057751528806132,conan
conan363,geos,2.197979058007674,conan
conan364,geotrans,1.8057751528806132,conan
conan365,getdns,1.8057751528806132,conan
conan366,getopt-for-visual-studio,2.3186349483624786,conan
conan367,gettext,1.8057751528806132,conan
conan368,gf-complete,1.8057751528806132,conan
conan369,gflags,2.1343302055548854,conan
conan370,gfortran,1.8057751528806132,conan
conan371,ghc-filesystem,1.8057751528806132,conan
conan372,giflib,2.089099712344927,conan
conan373,ginkgo,1.8057751528806132,conan
conan374,gklib,2.110303164342459,conan
conan375,glad,1.8057751528806132,conan
conan376,glbinding,1.8057751528806132,conan
conan377,glew,1.8269082706191009,conan
conan378,glext,1.8057751528806132,conan
conan379,glfw,2.0528988747164734,conan
conan380,glib,2.773431506374033,conan
conan381,glm,1.882289772118473,conan
conan382,glog,1.829345448914772,conan
conan383,glshaderpp,1.8057751528806132,conan
conan384,glslang,2.072540158067424,conan
conan385,glu,2.12700139802414,conan
conan386,gm2calc,1.8057751528806132,conan
conan387,gmp,2.625397983266028,conan
conan388,gn,1.8057751528806132,conan
conan389,gnu-config,1.8057751528806132,conan
conan390,gnulib,1.8057751528806132,conan
conan391,gobject-introspection,1.8057751528806132,conan
conan392,godot-cpp,1.8057751528806132,conan
conan393,godot_headers,2.110303164342459,conan
conan394,google-cloud-cpp,1.8057751528806132,conan
conan395,gperf,1.8057751528806132,conan
conan396,graphene,1.92531867339661,conan
conan397,graphthewy,1.8057751528806132,conan
conan398,greatest,1.8057751528806132,conan
conan399,grpc,1.9413517859108567,conan
conan400,gsl,1.8057751528806132,conan
conan401,gsl-lite,1.9280756146503557,conan
conan402,gsoap,1.8057751528806132,conan
conan403,gst-libav,1.8057751528806132,conan
conan404,gst-plugins-bad,1.8057751528806132,conan
conan405,gst-plugins-base,2.1534759848717777,conan
conan406,gst-plugins-good,1.8057751528806132,conan
conan407,gst-plugins-ugly,1.8057751528806132,conan
conan408,gstreamer,2.177202087913205,conan
conan409,gtest,1.8057751528806132,conan
conan410,gtk,2.3210076786667297,conan
conan411,gtk-doc-stub,1.8057751528806132,conan
conan412,gtsam,1.8057751528806132,conan
conan413,guetzli,1.8057751528806132,conan
conan414,gumbo-parser,1.8057751528806132,conan
conan415,h3,1.8057751528806132,conan
conan416,h5pp,1.8057751528806132,conan
conan417,half,1.8057751528806132,conan
conan418,hana,1.8057751528806132,conan
conan419,happly,1.8057751528806132,conan
conan420,harfbuzz,2.057239794997249,conan
conan421,hash-library,1.8057751528806132,conan
conan422,hazelcast-cpp-client,1.8057751528806132,conan
conan423,hdf4,1.8057751528806132,conan
conan424,hdf5,2.5067813658151255,conan
conan425,hdrhistogram-c,1.9280756146503557,conan
conan426,heatshrink,1.9280756146503557,conan
conan427,hedley,1.8057751528806132,conan
conan428,hffix,1.8057751528806132,conan
conan429,hidapi,1.8057751528806132,conan
conan430,highfive,1.8057751528806132,conan
conan431,highway,1.9280756146503557,conan
conan432,hipony-enumerate,1.8057751528806132,conan
conan433,hippomocks,1.8057751528806132,conan
conan434,hiredis,2.2109120953384913,conan
conan435,hlslpp,1.8057751528806132,conan
conan436,http_parser,1.9853262156615168,conan
conan437,huffman,1.8057751528806132,conan
conan438,hunspell,1.9802898291936781,conan
conan439,hyperscan,1.8057751528806132,conan
conan440,i2c-tools,1.8057751528806132,conan
conan441,icecream-cpp,1.8057751528806132,conan
conan442,iceoryx,1.8057751528806132,conan
